nan,nan,nan,nan,nan,nan,nan,1.127535987938581785e+00,9.582347846047124529e-01,1.236891848018743856e+00,1.025628733952080207e+00,7.762919498219879033e-01,1.028255360657876150e+00,1.009622190908225026e+00,6.687342006190648558e-01,9.854474234130577992e-01,nan,nan,nan,4.608433247526625975e-01,6.571540260854839000e-01
nan,nan,nan,nan,nan,nan,nan,1.271202142788919076e+00,1.285944122393777977e+00,1.532593442078737267e+00,1.140851044150970717e+00,1.091576936800789266e+00,1.288738812771742959e+00,9.897499264957128062e-01,8.195563177026098378e-01,8.496893014251513110e-01,1.877064771248373315e-02,8.140149794681177386e-01,1.673407336539847634e+00,1.169796915640980206e+00,1.113198772008798354e+00
nan,nan,nan,nan,nan,nan,nan,9.817583331316596107e-01,1.167739341836107281e+00,1.018258278193812094e+00,1.023894043307953750e+00,1.264358043914322050e+00,1.135939257620906861e+00,1.090641676764659396e+00,1.451996977994829408e+00,1.452164569920219472e+00,8.918546845124282196e-01,2.140582881407053328e+00,1.092032037892431751e+00,1.309543963074900841e+00,1.200306618398886638e+00
nan,nan,nan,nan,nan,nan,nan,8.547923295564344714e-01,9.305553265772764648e-01,7.778827265277337144e-01,8.192432036283066044e-01,8.919524055722501954e-01,6.718261442291690866e-01,8.215375865842453607e-01,9.194363067781535781e-01,5.856293200450088943e-01,5.945427268715988145e-01,1.580922698428657069e+00,1.244526253640481750e+00,1.193666008593948336e+00,1.056662010515177608e+00
nan,nan,nan,nan,nan,nan,nan,1.125252793109912997e+00,1.207746745010742195e+00,1.144450749898662245e+00,1.102404261399210883e+00,1.188570276933576864e+00,1.095639315209844256e+00,1.027636384092858846e+00,1.086432970171373080e+00,8.590350213202478935e-01,6.273306743979794042e-01,9.854475708864773864e-01,6.675629740493645992e-01,9.626599591375225584e-01,1.004551863464377970e+00
nan,nan,nan,nan,nan,nan,nan,1.041892123287671224e+00,1.076309429922968741e+00,1.083738445288564334e+00,9.920705525983001261e-01,1.010084334797742844e+00,9.783952347375592939e-01,1.034796772593773451e+00,1.086560725727154120e+00,1.115006391224415916e+00,1.437314747063857201e+00,1.676483009610688635e+00,1.000232205956587572e+00,1.176890222345375436e+00,1.194752276335828700e+00
nan,nan,nan,nan,nan,nan,nan,1.204034174499737375e+00,1.149647380495531612e+00,1.033905117067356105e+00,1.228260507472169527e+00,1.175446697203029744e+00,1.045737184468396697e+00,1.254795683476727541e+00,1.201601694618089411e+00,1.022224384301051892e+00,1.857022503309309958e+00,7.066449426640093456e-01,8.353518264013271022e-01,1.038348814224328898e+00,1.131667645010256740e+00
nan,nan,nan,nan,nan,nan,nan,1.213098659669849644e+00,1.447516698857489903e+00,1.321221185354066074e+00,1.195116541148730782e+00,1.464156223929456990e+00,1.316102037522231649e+00,1.160318434601192772e+00,1.495063739444499440e+00,1.292680987148791649e+00,5.260197087807030325e-01,8.744001750536694040e-01,7.486632961718918677e-01,9.475111283167114706e-01,9.931672993005584704e-01
nan,nan,nan,nan,nan,nan,nan,8.663852624727423901e-01,6.599926191493760141e-01,7.657452123931129950e-01,8.892706743030972527e-01,6.557737549302145030e-01,7.941644299880017410e-01,9.128934531625744198e-01,6.181921204721724239e-01,8.179079349233074892e-01,5.127859979408736502e-01,1.580555440561591141e+00,1.385038509308552435e+00,1.248800345052504701e+00,1.053637846489614116e+00
nan,nan,nan,nan,nan,nan,nan,1.471264138814845079e+00,1.688454944469303554e+00,1.372040560727920022e+00,1.598664834475149954e+00,1.923073693931951933e+00,1.660411281606876566e+00,1.744123232917206501e+00,2.279795186397285622e+00,2.233149247668680282e+00,6.251376514165583043e-01,1.823905506993817482e+00,5.040824082932519046e-01,1.319150069740654407e+00,1.198507465870762401e+00
nan,nan,nan,nan,nan,nan,nan,7.299389019458564221e-01,7.821944969326741770e-01,9.109599439879132454e-01,6.715323955600792649e-01,7.023761538899039314e-01,8.259274318834797235e-01,7.122510114245264035e-01,7.801395571213682878e-01,1.033723693093642426e+00,8.967786773438998216e-01,6.486405589393071658e-01,1.324388016539407964e+00,7.731277871609677499e-01,8.305846978722355445e-01
nan,nan,nan,nan,nan,nan,nan,9.793546660958906136e-01,9.778358868701444440e-01,8.057321428180922451e-01,9.360607887539335037e-01,9.135563797763017746e-01,6.408853144831289095e-01,9.955737495582656083e-01,1.003520791702350312e+00,6.306585252822578536e-01,1.358959731127454162e+00,5.900345573464659266e-01,9.198653878512536020e-01,9.370304900771088130e-01,9.943105105688950784e-01
nan,nan,nan,nan,nan,nan,nan,1.159862192373695811e+00,1.084132819801985059e+00,9.853286746285798703e-01,1.220923619174059782e+00,1.160473925476813717e+00,1.084941984611517585e+00,1.208418424099118260e+00,1.120293657295687861e+00,9.599954314334301353e-01,1.010633328430651456e+00,1.266753996368819246e+00,8.604188476480131298e-01,1.177023324653080349e+00,1.125218217309423840e+00
nan,nan,nan,nan,nan,nan,nan,7.869457933235320946e-01,8.643582923996602219e-01,9.669614160039836648e-01,7.350215040266371291e-01,8.007262347039438843e-01,8.941266117826353055e-01,7.599636054448797307e-01,8.653455223189667755e-01,1.101540961221015191e+00,3.559665632195414542e-01,1.176664565586155176e+00,1.684258810269583018e+00,1.055619903311429075e+00,9.438102288509663262e-01
nan,nan,nan,nan,nan,nan,nan,1.066891168746074037e+00,8.640109977210673753e-01,5.354754605391212063e-01,1.092172604562845706e+00,8.639836044544595417e-01,4.384248318555680202e-01,1.243674692997065456e+00,1.037256255200048605e+00,5.147023240467347716e-01,1.529264891895867118e+00,5.211797197958496497e-01,5.769599063273680439e-01,1.002449412215754787e+00,9.221280946747973939e-01
nan,nan,nan,nan,nan,nan,nan,8.404686730742348955e-01,8.224296694976837019e-01,6.711781457442408394e-01,8.402727729944010626e-01,8.188129391905388799e-01,6.224494742160214811e-01,8.602563724566887338e-01,8.444878689444340614e-01,5.482102217446848114e-01,1.009171937049565981e+00,1.812050316101980751e+00,5.817146523908517386e-01,1.097273500166800364e+00,9.401457456060489104e-01
nan,nan,nan,nan,nan,nan,nan,7.280363152405819882e-01,6.284451116920766189e-01,6.166031617349007066e-01,6.507359197552071706e-01,4.900406287942669081e-01,3.983401932541341117e-01,6.403500958685124367e-01,4.266991548105590337e-01,2.337628557149662445e-01,9.368960992484790529e-01,1.128258296755340062e+00,6.505289059130919815e-01,8.806927561021647977e-01,8.524852892016021588e-01
nan,nan,nan,nan,nan,nan,nan,9.487009254283909065e-01,8.326839250071643717e-01,7.825632629657015560e-01,9.403502744984044703e-01,7.976827655689187058e-01,7.083775344021274734e-01,9.695747876322083902e-01,7.981692369002620913e-01,6.437553475589202767e-01,4.016918610471518769e-01,7.737205810105580728e-01,6.676015359815472561e-01,8.988712563014331636e-01,8.924163649668362952e-01
nan,nan,nan,nan,nan,nan,nan,7.716063987065905350e-01,6.929274457310909963e-01,8.821861903845952257e-01,7.592399698724453527e-01,6.601267939011788988e-01,8.895041594477456348e-01,7.411321431469333199e-01,5.981649606788673745e-01,9.253200111676072037e-01,9.732054713928518508e-01,8.504876072647273855e-01,8.931315005647811889e-01,7.833606769601521025e-01,8.873151917447323900e-01
nan,nan,nan,nan,nan,nan,nan,9.755636361534795187e-01,7.595427930812769235e-01,7.490693234081556851e-01,1.011808083902151933e+00,7.733058071462538541e-01,7.717518353591287239e-01,1.007933574255637899e+00,6.891239691551456215e-01,6.021497643804094579e-01,1.054637446683335700e+00,8.743185621943214691e-01,5.094425122258992022e-01,9.105225454219547654e-01,9.326712854670772268e-01
nan,nan,nan,nan,nan,nan,nan,7.719856658685199102e-01,7.963126183377360334e-01,8.073557771546284734e-01,6.687090245351068329e-01,6.480560481556062458e-01,5.711418729733093169e-01,6.716771228506382974e-01,6.461687796263296812e-01,5.203064323725242746e-01,1.218962788645388873e+00,5.618229237511163099e-01,3.089063422524099822e-01,5.702406529608292640e-01,6.927754949760676073e-01
nan,nan,nan,nan,nan,nan,nan,1.227561380778089850e+00,1.384168202230234401e+00,1.367897842971770972e+00,1.240929436684603981e+00,1.432822755008022364e+00,1.448750116810345601e+00,1.299774290677447208e+00,1.591685022904121505e+00,1.806449293141228152e+00,6.410636858361522528e-01,1.481518235742884215e+00,1.025313441129628522e+00,1.181968205876348765e+00,1.195499789263517298e+00
nan,nan,nan,nan,nan,nan,nan,9.655532962328767788e-01,1.114877103742122788e+00,1.257240077764000707e+00,9.728271525061512603e-01,1.157605970592334499e+00,1.376580233837729317e+00,8.667284352068799214e-01,1.047546547403812367e+00,1.305872287549080024e+00,4.006424168764649574e-01,1.099625047282235757e+00,7.348510853104492924e-01,8.074863602052416711e-01,8.720796474514759256e-01
nan,nan,nan,nan,nan,nan,nan,8.754371054041235611e-01,8.458657725100092728e-01,6.061369015228487145e-01,9.019964786186174255e-01,8.796923972627224142e-01,5.917614600318724660e-01,9.959085768811567485e-01,1.025987491193787626e+00,7.071100432321762996e-01,1.664362406236211123e-02,8.345322932622080137e-01,1.572565694052350249e+00,1.177056000079665710e+00,8.825783958815343055e-01
nan,nan,nan,nan,nan,nan,nan,1.278168262418200030e+00,1.250848734412391750e+00,1.089447437183392875e+00,1.338185862961876582e+00,1.334574455141617655e+00,1.182695378108217232e+00,1.357920696421570428e+00,1.365668204233995153e+00,1.155730589937309150e+00,1.068520664803647602e+00,7.778929688747480142e-01,5.182673209197249387e-01,1.007514103336503375e+00,1.021543507852003208e+00
nan,nan,nan,nan,nan,nan,nan,5.915598680621438898e-01,6.364260252691065212e-01,9.183994507401428420e-01,6.336612339545607542e-01,7.087714879415654146e-01,1.128857943990397628e+00,4.979704870354330071e-01,5.053719291042223505e-01,1.001054387375007515e+00,6.591500650715788057e-01,1.325529982109917571e+00,8.438593502221406473e-01,6.936211542744254999e-01,8.615352450115526528e-01
nan,nan,nan,nan,nan,nan,nan,1.000039010336655654e+00,9.812980405236598758e-01,8.445335106669780156e-01,1.038553601128402226e+00,1.034803583010710515e+00,8.946073348401659686e-01,1.069713064312902473e+00,1.084534856661959479e+00,9.117767493802825252e-01,1.321503750551551670e+00,8.638721161977870322e-01,1.140416333834442186e+00,1.070087545247685901e+00,1.025427171126937154e+00
nan,nan,nan,nan,nan,nan,nan,7.887857875561276044e-01,9.117417751663086101e-01,9.366444337988724111e-01,8.201780720315173800e-01,9.839698016533420244e-01,1.056186779084977267e+00,7.842316220764791179e-01,9.696996170359440947e-01,1.067757180057457900e+00,1.054779600537319340e+00,1.318572168430090397e+00,5.048984044037442276e-01,8.237170836020709652e-01,8.563088110502207195e-01
nan,nan,nan,nan,nan,nan,nan,9.923769263698630771e-01,6.708643363065377452e-01,7.577157152822880937e-01,1.012429050377907647e+00,6.316203902317170105e-01,7.240738391458401146e-01,1.050663566361090373e+00,5.619627620769499510e-01,6.458192225622952920e-01,1.245377202882194778e+00,5.917532436531632856e-01,1.450890122833585760e+00,1.120856703326102988e+00,1.042585031809295515e+00
nan,nan,nan,nan,nan,nan,nan,5.332689543473689842e-01,5.231725649701607361e-01,3.988471578820299013e-01,5.692046483051128591e-01,5.755934764813299687e-01,4.461045784836667472e-01,6.170188250439040401e-01,6.585192073133915303e-01,5.289308339167033690e-01,7.579587546300931011e-01,6.479709123942122284e-01,9.401858380404439774e-01,7.323887532672618272e-01,6.661361585380163319e-01
nan,nan,nan,nan,nan,nan,nan,1.063667397869674236e+00,9.968155814575786478e-01,7.989122890609791083e-01,1.061204110932451039e+00,9.808427231097701648e-01,7.163754861684058506e-01,1.053014521859544583e+00,9.412207243249104405e-01,4.598871394851056782e-01,2.005353728489483789e+00,1.215378701409300266e+00,7.005833039779445492e-01,1.111618012437823433e+00,1.076876159528153964e+00
nan,nan,nan,nan,nan,nan,nan,7.937429587245354856e-01,8.818721489562183491e-01,5.036276788858877751e-01,7.417082193461477235e-01,8.211682066530895385e-01,2.919154248123663753e-01,7.879358208711557676e-01,9.226997854631349139e-01,1.457651925989221775e-01,7.664185909692601550e-02,7.375762163568729823e-01,6.199808487097686616e-01,8.503453014603736815e-01,7.179429063298620184e-01
nan,nan,nan,nan,nan,nan,nan,1.139090994138696855e+00,1.045640796066589884e+00,7.853763222108477438e-01,1.142620821000237985e+00,1.033625949279435075e+00,6.904113573137269366e-01,1.227453739091914020e+00,1.136778408601876400e+00,6.786808687044730837e-01,1.171142815119870617e+00,1.379420548698629956e+00,6.979967221194094407e-01,1.225230470675515937e+00,1.139893371159789170e+00
nan,nan,nan,nan,nan,nan,nan,9.060190600836739439e-01,9.702668702922374599e-01,1.222882411467737906e+00,9.820876425202363924e-01,1.099911472255949096e+00,1.500076718592367131e+00,8.999329623604750417e-01,9.942722173952409648e-01,1.515309954612275467e+00,1.013868647210451668e+00,1.066326781786423927e+00,5.665229192562339922e-01,7.416140002250325436e-01,8.550958741674864472e-01
nan,nan,nan,nan,nan,nan,nan,6.535026044817818791e-01,6.491800534414167156e-01,8.512883011418974633e-01,6.598080709021284518e-01,6.577084389173099011e-01,9.301226770982262693e-01,5.249550981481017065e-01,4.364972473613241144e-01,6.624523050110407985e-01,6.788974849242536136e-01,7.583058826312460976e-01,8.173979052656124011e-01,6.480735190874281626e-01,7.044646847675086754e-01
nan,nan,nan,nan,nan,nan,nan,7.787619058283248297e-01,8.803274967122242112e-01,7.540034867628819804e-01,7.347410192180973132e-01,8.339539443069368119e-01,6.430690612745846302e-01,6.873522612721253422e-01,7.888413734184680504e-01,4.246279579353463562e-01,3.462685689071922090e-01,9.781301192848822212e-02,1.486713999130088171e+00,8.115051110591069428e-01,7.452240491709970494e-01
nan,nan,nan,nan,nan,nan,nan,8.186355267858335116e-01,8.555065330673522483e-01,9.881255800596013827e-01,8.653973497826964456e-01,9.314662230912943430e-01,1.157110539316488440e+00,8.704051291060737050e-01,9.612199911380018280e-01,1.384973646139138426e+00,6.555152228268862347e-01,5.886327480469096818e-01,3.866939878510036177e-01,5.652413126932518406e-01,7.301987289597765551e-01
nan,nan,nan,nan,nan,nan,nan,9.915977219683329569e-01,1.015145878058713258e+00,1.254768299859667202e+00,9.810136951911577752e-01,1.003673152404340518e+00,1.312445526851838018e+00,9.596123741487408987e-01,9.752959693423665088e-01,1.478562230461424098e+00,1.149514465912503614e+00,1.148244361843141936e+00,1.075003604052265471e+00,9.398429583250309527e-01,9.730976910095940902e-01
nan,nan,nan,nan,nan,nan,nan,9.863154900782490353e-01,9.344301503895633410e-01,9.077023989387184022e-01,9.234781519809149852e-01,8.275662536196223273e-01,7.338823827260415600e-01,9.996315273799534218e-01,9.292763393020238016e-01,8.719528411897253806e-01,1.234646722922685180e+00,8.844489867452773879e-01,1.076337485096775959e+00,1.009120583658329018e+00,1.023620216387360227e+00
nan,nan,nan,nan,nan,nan,nan,8.038045804794521354e-01,6.810779866093989998e-01,8.449356085208000744e-01,8.208074777715691495e-01,6.799078996671136244e-01,9.002310054786355487e-01,8.328715541024109825e-01,6.507120880515113726e-01,9.992819421174049532e-01,8.769796485309985234e-01,3.436895200531764893e-01,1.853336698637052082e+00,9.641094241187878611e-01,8.936192389531557589e-01
nan,nan,nan,nan,nan,nan,nan,7.645520294947042439e-01,7.821444287893756231e-01,8.502592510304838314e-01,8.299215042327264813e-01,8.820686938990459636e-01,1.038427230527902756e+00,7.990909248185468217e-01,8.486718159764615743e-01,1.085620859736546207e+00,1.487939991175172949e+00,1.422512138434334439e+00,1.101655643924922989e+00,1.002852409143642376e+00,9.640143580941272772e-01
nan,nan,nan,nan,nan,nan,nan,1.065947247124480191e+00,8.863543808666709545e-01,8.225166362360610828e-01,1.015988953999220401e+00,7.761475977583275343e-01,6.190241400090642498e-01,1.119611738435987602e+00,8.689804807162035960e-01,7.028010405593437815e-01,8.930323355691259790e-01,4.938010400348532558e-01,6.829744570986724383e-01,9.285651113452968453e-01,9.018567073365864051e-01
nan,nan,nan,nan,nan,nan,nan,1.135184542370824223e+00,1.239911886339973179e+00,1.158235479246341848e+00,1.177982916344035846e+00,1.322524738569817560e+00,1.274069802364391490e+00,9.807451404756051261e-01,1.047158263175846926e+00,6.772798416230255691e-01,7.396264156493601027e-02,6.373964315072949693e-02,8.746450478699564490e-01,7.673606097421317163e-01,8.838453614417176585e-01
nan,nan,nan,nan,nan,nan,nan,1.098168067366516842e+00,1.213049140993269770e+00,1.189238912090210487e+00,1.175196036292815771e+00,1.348159301398830445e+00,1.408786736541324469e+00,1.230694518526171510e+00,1.495370562226848055e+00,1.772240881902554133e+00,1.165540814825709592e+00,1.388397963226901677e+00,1.284694348384792129e+00,1.193655116785086623e+00,1.130706279183183005e+00
nan,nan,nan,nan,nan,nan,nan,7.237948799103525177e-01,7.480651256697642415e-01,5.238884180270479973e-01,7.381111392949685213e-01,7.748291884379797656e-01,4.978844848154725944e-01,8.188033546947444119e-01,9.219855677668478133e-01,6.235829122377346545e-01,9.367197589324148810e-01,6.535950801368204388e-01,7.338880292230030022e-01,7.877087930566990526e-01,7.389925706257761684e-01
nan,nan,nan,nan,nan,nan,nan,1.004579971064615052e+00,1.216436482838023414e+00,8.836746088032474411e-01,1.049562982684469015e+00,1.325336355813026001e+00,9.579952885395965900e-01,1.104976836216555736e+00,1.513354346049649690e+00,1.091558851236312355e+00,8.714836319951946297e-01,1.961188717197653031e-01,1.123835235836074586e+00,9.038724443966129618e-01,9.017479033906294905e-01
nan,nan,nan,nan,nan,nan,nan,6.767516815080527603e-01,6.472270448570562884e-01,7.837667822929956785e-01,5.388773829652566683e-01,4.378694562967204162e-01,4.852154332576918971e-01,5.043676203736350283e-01,3.484670018074651487e-01,3.352541053646816427e-01,1.143619944109427911e+00,8.521606708813599385e-01,6.606814750131891900e-01,6.761526023332120605e-01,8.239669137355620787e-01
nan,nan,nan,nan,nan,nan,nan,7.610754138436847116e-01,8.227314980970847902e-01,8.042422409200952194e-01,6.547319679516919733e-01,6.768239578767624165e-01,5.629354152476604423e-01,6.393204987096582359e-01,6.588321926432663123e-01,4.530571324630496277e-01,8.270663332843065652e-01,9.190424091169844267e-01,1.242966696931658843e+00,9.249324085461488876e-01,8.740534366599986837e-01
nan,nan,nan,nan,nan,nan,nan,1.003730544046101514e+00,9.773565141079507690e-01,1.059209195448011398e+00,1.031003431193719067e+00,1.012828096418160628e+00,1.146766264872393304e+00,1.001196164379155595e+00,9.581517633145149038e-01,1.135182192742747453e+00,6.987886453890277405e-01,2.057990667746953051e+00,1.570283415941877925e+00,1.426467531206588202e+00,1.258020401328849625e+00
nan,nan,nan,nan,nan,nan,nan,6.957276818432527321e-01,7.520680965902246662e-01,7.654549674898939449e-01,7.074267509609860616e-01,7.797617634944957743e-01,8.182665894427435527e-01,6.144688374690633337e-01,6.513568739460439128e-01,5.839364123215933233e-01,1.719814090307398180e+00,4.667439426107835576e-01,3.899652531426803792e-01,5.196699844153774839e-01,7.121810780285252607e-01
nan,nan,nan,nan,nan,nan,nan,1.330190496575342607e+00,1.499274713053226904e+00,1.528594015495942315e+00,1.273505278945975316e+00,1.451755029043825473e+00,1.461379601301655118e+00,1.250330372600900741e+00,1.475687505947283151e+00,1.518320661224365153e+00,3.621904183150819190e-01,8.207681940205875382e-01,3.919030792529025753e-01,8.445522038659618591e-01,9.779381743948674099e-01
nan,nan,nan,nan,nan,nan,nan,9.521502100237059230e-01,8.837186297996137974e-01,8.219735659167587416e-01,1.002309941686769124e+00,9.452823902600074879e-01,9.078480061286077207e-01,1.087400897330401905e+00,1.065818666938689763e+00,1.143529979103038219e+00,5.161147227533460224e-01,1.671880230171919335e+00,1.047679766612255925e+00,1.227256347123815594e+00,1.050645515769582872e+00
nan,nan,nan,nan,nan,nan,nan,7.362713414535033696e-01,7.406163644364746057e-01,8.196252207907125387e-01,8.003606694037131986e-01,8.362040659006237941e-01,1.003842872969811229e+00,7.731305758767587077e-01,8.033736161097102535e-01,1.059585106472981986e+00,1.570914546256802380e+00,1.193343229385360749e+00,8.168653737065023623e-01,8.484174512918307709e-01,9.897420356252889517e-01
nan,nan,nan,nan,nan,nan,nan,1.170568177756318384e+00,1.220096631958933919e+00,1.163348221695764462e+00,1.130459743537230555e+00,1.168965010599668286e+00,1.060247924417417220e+00,1.132544519758746926e+00,1.185672708828963806e+00,1.016178796442738896e+00,2.500926018620482250e+00,9.538287557586601073e-01,6.157031833610735472e-01,9.659006027851508858e-01,1.170788060580330470e+00
nan,nan,nan,nan,nan,nan,nan,8.994573589929841795e-01,1.151582634456397747e+00,7.293590558895429732e-01,8.602785905049452619e-01,1.140138714438540202e+00,5.861065900024337028e-01,9.460517437951866393e-01,1.371748873920541678e+00,6.981784955879491994e-01,7.237134872775408123e-01,1.128542619063108265e+00,1.237527267435033496e+00,1.129426119926906669e+00,9.560178317444268936e-01
nan,nan,nan,nan,nan,nan,nan,1.151380034744127423e+00,9.722558434499003477e-01,8.964513394995761164e-01,1.235684562702482614e+00,1.067331778739987858e+00,1.021103366795425682e+00,1.299715441628030321e+00,1.127882356491725302e+00,1.108299260878587100e+00,9.415691176241772764e-01,7.037093925197758226e-01,8.797772760711296547e-01,1.052111033299291565e+00,1.007470300430956200e+00
nan,nan,nan,nan,nan,nan,nan,1.173965111301369824e+00,9.772350839111526577e-01,8.636418307342749179e-01,1.214213941907086536e+00,9.945532645115041648e-01,8.522125486424370067e-01,1.390390537534781590e+00,1.207631553906175492e+00,1.193590442191247769e+00,3.156288368285937729e+00,1.497500927282676475e+00,1.032125189298334078e+00,1.353462262438250407e+00,1.306178240065670959e+00
nan,nan,nan,nan,nan,nan,nan,7.705549347488898082e-01,7.547473843508514246e-01,6.777285690573553456e-01,8.132129195927777499e-01,8.162374325714164547e-01,7.551982947103148547e-01,8.839347440858846827e-01,9.366921476042685546e-01,9.689301425151459757e-01,2.015517068775653176e+00,1.198612359915091741e+00,1.149548510543491053e+00,1.016147438882359477e+00,1.011115069773197206e+00
nan,nan,nan,nan,nan,nan,nan,1.397182297831639275e+00,1.139207661880950129e+00,1.116809615786874987e+00,1.362044968706505710e+00,1.039661322152221512e+00,9.517077297715714757e-01,1.468073083718592020e+00,1.107825495140245753e+00,1.043706799549911635e+00,1.529589645536108267e-01,2.177023023105901789e-01,1.032388503272092306e+00,1.096445722693301539e+00,1.021766340990728938e+00
nan,nan,nan,nan,nan,nan,nan,1.047573827965137649e+00,7.950520400696488021e-01,7.549797650737101185e-01,1.095784173608814527e+00,8.197802811840864123e-01,7.867165523882531097e-01,1.112525466312828781e+00,7.570712689552723251e-01,6.406780091202125549e-01,8.864962494484482924e-01,1.221214020852676940e+00,1.233723470584246584e+00,1.270104723186233686e+00,1.136608174028861384e+00
nan,nan,nan,nan,nan,nan,nan,8.814421688013387435e-01,1.021618790478956429e+00,1.238316686634546970e+00,9.192580724052561436e-01,1.103400747857502529e+00,1.443371094099416219e+00,7.566878844313686958e-01,8.976518892313970488e-01,1.259289841707628810e+00,9.636252390057360451e-01,6.269499855107605324e-01,8.203268288407183917e-01,6.504697170370294934e-01,8.523431222870067048e-01
nan,nan,nan,nan,nan,nan,nan,1.117545499195552905e+00,9.636486941216059199e-01,8.625478129491102042e-01,1.135864208035396228e+00,9.619837633193450976e-01,8.295140260766494800e-01,1.255978772976799496e+00,1.115974096317604358e+00,1.043461741918325414e+00,2.060624763366855294e+00,9.917076753725245775e-01,1.991045381903046696e+00,1.396337748112277843e+00,1.257495381314542637e+00
nan,nan,nan,nan,nan,nan,nan,9.962336964786306925e-01,1.207172360616694418e+00,1.245308950212100196e+00,9.655686250931327930e-01,1.200723764077905154e+00,1.251726169565145819e+00,1.014039884979133443e+00,1.356742450565669555e+00,1.625483295120940141e+00,2.019480511839976344e+00,2.709546930351113270e-01,7.916842385542925964e-01,6.432593395705017425e-01,9.092865392230889965e-01
nan,nan,nan,nan,nan,nan,nan,1.069141487240188315e+00,9.943831980388749825e-01,7.749538915952493001e-01,1.130506424042893476e+00,1.071352287027793393e+00,8.381965582050335817e-01,1.090607563296930094e+00,9.867978539937966032e-01,5.102657382888180493e-01,9.501479629357257872e-01,5.168542382504095478e-01,1.505428679635959943e+00,1.170237727732163613e+00,1.051708748174359886e+00
nan,nan,nan,nan,nan,nan,nan,1.046511879911735443e+00,8.735629851609394425e-01,8.687029953350491329e-01,1.034387499827343460e+00,8.237337658533683271e-01,7.893371019140905664e-01,1.136831312069759070e+00,9.225045346016405023e-01,9.803687002428109754e-01,6.409824974260920349e-01,1.289319951978520562e+00,7.243950722638710094e-01,1.094583223377929349e+00,1.028024768858368354e+00
nan,nan,nan,nan,nan,nan,nan,1.188952519130579422e+00,1.441799606835630243e+00,1.597501169440630253e+00,1.093403449893305623e+00,1.345989967046575586e+00,1.488223839192776232e+00,1.061072129558259247e+00,1.377902834301448109e+00,1.661325589635890720e+00,9.408599459405345700e-01,5.257251045133063405e-01,4.598901746982425043e-01,6.559052592658105585e-01,8.986565912790437372e-01
nan,nan,nan,nan,nan,nan,nan,1.255525449681250683e+00,1.539218802578106837e+00,1.181235950915723976e+00,1.273251949769944824e+00,1.621606951653465689e+00,1.201215606096059041e+00,1.343643378509514319e+00,1.840028718333192925e+00,1.382902300950131780e+00,1.063596616340523493e+00,1.288175511353454761e+00,5.381040562136932826e-01,1.122821072643106266e+00,1.098157342795375691e+00
